KOD GUS;rok;powiat;podregion;województwo;ID powiat;ID podreg;ID woj.;id;XA03;XA04;XA05;XA06;XA17;XA19;XA20;XA21;XA28;XA29;XA30;XA45;XA46;XB03;XB14;XB17;XB23;XB24;XC05
6222808000.00;2005.00;Powiat lęborski; słupski;Pomorskie;2208.00;28.00;22.00;4030;NA;NA;NA;28.30;80.50;15517.00;40459.00;7732.00;7815.00;63708.00;82.90;24.38;24.38;2.49;NA;3.00;1175.00;2922.00;5.00
6222909000.00;2005.00;Powiat malborski; gdański;Pomorskie;2209.00;29.00;22.00;4031;NA;NA;NA;29.80;52.00;13917.00;40512.00;8622.00;5530.00;63051.00;81.50;21.81;21.81;2.04;NA;8.00;1308.00;2667.00;8.00
6222910000.00;2005.00;Powiat nowodworski; gdański;Pomorskie;2210.00;29.00;22.00;4032;NA;NA;NA;37.00;16.60;8291.00;22625.00;4633.00;3395.00;35549.00;79.60;12.97;12.97;2.04;NA;6.00;759.00;1548.00;5.00
6222911000.00;2005.00;Powiat pucki; gdański;Pomorskie;2211.00;29.00;22.00;4033;NA;NA;NA;21.00;73.10;18422.00;46982.00;8384.00;9544.00;73788.00;81.90;25.24;25.24;5.86;NA;12.00;632.00;3706.00;4.00
6222812000.00;2005.00;Powiat słupski; słupski;Pomorskie;2212.00;28.00;22.00;4034;NA;NA;NA;33.50;115.60;21812.00;59594.00;10696.00;7894.00;92102.00;78.00;34.33;34.33;3.68;NA;3.00;1114.00;4104.00;5.00
6222913000.00;2005.00;Powiat starogardzki; gdański;Pomorskie;2213.00;29.00;22.00;4035;NA;NA;NA;30.30;144.40;30116.00;76398.00;15364.00;9020.00;121878.00;92.30;43.23;43.23;2.97;NA;13.00;1855.00;5511.00;17.00
6222914000.00;2005.00;Powiat tczewski; gdański;Pomorskie;2214.00;29.00;22.00;4036;NA;NA;NA;24.90;148.00;26289.00;72007.00;14223.00;9013.00;112519.00;92.40;38.55;38.55;3.10;NA;12.00;1642.00;5095.00;16.00
6222915000.00;2005.00;Powiat wejherowski; gdański;Pomorskie;2215.00;29.00;22.00;4037;NA;NA;NA;19.00;172.70;45857.00;114796.00;20038.00;15483.00;180691.00;81.80;47.89;47.89;4.80;NA;20.00;1885.00;9039.00;11.00
6222916000.00;2005.00;Powiat sztumski; gdański;Pomorskie;2216.00;29.00;22.00;4038;NA;NA;NA;37.30;17.20;10295.00;26841.00;4750.00;3000.00;41886.00;79.50;14.21;14.21;2.46;NA;3.00;794.00;1956.00;4.00
6223061000.00;2005.00;Powiat m.Gdańsk; Gdańsk-Gdynia-Sopot;Pomorskie;2261.00;30.00;22.00;4039;NA;NA;NA;9.60;1985.80;77209.00;302570.00;78274.00;58631.00;458053.00;120.40;194.79;194.79;2.04;NA;229.00;7258.00;14821.00;14.00
6223062000.00;2005.00;Powiat m.Gdynia; Gdańsk-Gdynia-Sopot;Pomorskie;2262.00;30.00;22.00;4040;NA;NA;NA;8.00;713.40;43639.00;165973.00;43179.00;31272.00;252791.00;109.30;103.75;103.75;1.94;NA;106.00;4471.00;8674.00;12.00
6222863000.00;2005.00;Powiat m.Słupsk; słupski;Pomorskie;2263.00;28.00;22.00;4041;NA;NA;NA;19.70;139.40;17914.00;65986.00;14795.00;13885.00;98695.00;84.20;44.67;44.67;1.48;NA;17.00;2231.00;3295.00;NA
6223064000.00;2005.00;Powiat m.Sopot; Gdańsk-Gdynia-Sopot;Pomorskie;2264.00;30.00;22.00;4042;NA;NA;NA;7.30;60.10;5469.00;25439.00;9167.00;7453.00;40075.00;112.70;17.81;17.81;1.21;NA;39.00;802.00;967.00;3.00
2243301000.00;2005.00;Powiat będziński; centralny śląski;Śląskie;2401.00;33.00;24.00;4043;NA;NA;NA;23.00;200.00;24662.00;99893.00;26836.00;15582.00;151391.00;83.90;51.74;51.74;1.40;NA;15.00;3343.00;4685.00;NA
2243202000.00;2005.00;Powiat bielski; bielsko-bialski;Śląskie;2402.00;32.00;24.00;4044;NA;NA;NA;14.30;199.30;32666.00;95329.00;22286.00;13748.00;150281.00;80.60;25.00;25.00;1.83;NA;7.00;3277.00;5990.00;NA
2243203000.00;2005.00;Powiat cieszyński; bielsko-bialski;Śląskie;2403.00;32.00;24.00;4045;NA;NA;NA;14.30;189.60;36564.00;108481.00;25865.00;17201.00;170910.00;80.90;62.24;62.24;1.74;NA;31.00;4080.00;7079.00;NA
2243104000.00;2005.00;Powiat częstochowski; częstochowski;Śląskie;2404.00;31.00;24.00;4046;NA;NA;NA;21.50;107.40;27424.00;83165.00;23140.00;8297.00;133729.00;72.40;44.19;44.19;1.84;NA;3.00;2674.00;4913.00;NA
2243305000.00;2005.00;Powiat gliwicki; centralny śląski;Śląskie;2405.00;33.00;24.00;4047;NA;NA;NA;16.70;176.70;22531.00;74815.00;17827.00;7155.00;115173.00;83.40;34.13;34.13;1.62;NA;5.00;2523.00;4088.00;NA
2243106000.00;2005.00;Powiat kłobucki; częstochowski;Śląskie;2406.00;31.00;24.00;4048;NA;NA;NA;16.30;61.60;17984.00;52680.00;14101.00;5808.00;84765.00;66.10;31.29;31.29;2.00;NA;2.00;1683.00;3370.00;NA
2243307000.00;2005.00;Powiat lubliniecki; centralny śląski;Śląskie;2407.00;33.00;24.00;4049;NA;NA;NA;14.80;57.80;16299.00;48795.00;11598.00;5547.00;76692.00;80.20;24.32;24.32;1.62;NA;6.00;1893.00;3068.00;NA
2243308000.00;2005.00;Powiat mikołowski; centralny śląski;Śląskie;2408.00;33.00;24.00;4050;NA;NA;NA;13.10;163.30;18564.00;58979.00;13310.00;7799.00;90853.00;94.70;35.88;35.88;1.62;NA;5.00;2090.00;3382.00;NA
2243109000.00;2005.00;Powiat myszkowski; częstochowski;Śląskie;2409.00;31.00;24.00;4051;NA;NA;NA;20.90;90.30;13722.00;45758.00;12248.00;6970.00;71728.00;70.60;25.84;25.84;2.40;NA;6.00;1108.00;2659.00;NA
2243310000.00;2005.00;Powiat pszczyński; centralny śląski;Śląskie;2410.00;33.00;24.00;4052;NA;NA;NA;12.00;335.70;24454.00;67597.00;12419.00;9648.00;104470.00;80.90;42.50;42.50;1.85;NA;7.00;2498.00;4612.00;NA
2244511000.00;2005.00;Powiat raciborski; rybnicko-jastrzębski;Śląskie;2411.00;45.00;24.00;4053;NA;NA;NA;12.80;106.10;22086.00;72176.00;17747.00;7533.00;112009.00;86.00;33.59;33.59;1.22;NA;16.00;3191.00;3886.00;NA
2244512000.00;2005.00;Powiat rybnicki; rybnicko-jastrzębski;Śląskie;2412.00;45.00;24.00;4054;NA;NA;NA;19.20;62.20;15736.00;46833.00;10900.00;4711.00;73469.00;85.80;16.15;16.15;1.92;NA;3.00;1470.00;2817.00;NA
2243313000.00;2005.00;Powiat tarnogórski; centralny śląski;Śląskie;2413.00;33.00;24.00;4055;NA;NA;NA;15.10;220.30;26086.00;89749.00;22393.00;12496.00;138228.00;83.80;48.34;48.34;1.53;NA;13.00;3037.00;4652.00;NA
2243314000.00;2005.00;Powiat bieruńsko-lędziński; centralny śląski;Śląskie;2414.00;33.00;24.00;4056;NA;NA;NA;9.90;162.10;12435.00;36186.00;7181.00;4238.00;55802.00;84.60;25.25;25.25;2.03;NA;4.00;1118.00;2270.00;NA
2244515000.00;2005.00;Powiat wodzisławski; rybnicko-jastrzębski;Śląskie;2415.00;45.00;24.00;4057;NA;NA;NA;17.20;152.40;31912.00;98912.00;24346.00;10128.00;155170.00;75.80;45.93;45.93;1.76;NA;12.00;3363.00;5932.00;NA
2243316000.00;2005.00;Powiat zawierciański; centralny śląski;Śląskie;2416.00;33.00;24.00;4058;NA;NA;NA;22.70;196.60;22614.00;79805.00;22023.00;10297.00;124442.00;84.20;48.02;48.02;2.14;NA;8.00;1944.00;4157.00;NA
2243217000.00;2005.00;Powiat żywiecki; bielsko-bialski;Śląskie;2417.00;32.00;24.00;4059;NA;NA;NA;14.60;274.80;33959.00;91955.00;23553.00;11970.00;149467.00;97.60;53.42;53.42;1.93;NA;13.00;3228.00;6236.00;NA
2243261000.00;2005.00;Powiat m.Bielsko-Biała; bielsko-bialski;Śląskie;2461.00;32.00;24.00;4060;NA;NA;NA;9.30;539.60;31908.00;116221.00;28735.00;23575.00;176864.00;94.10;87.10;87.10;1.51;NA;65.00;4062.00;6137.00;NA
2243362000.00;2005.00;Powiat m.Bytom; centralny śląski;Śląskie;2462.00;33.00;24.00;4061;NA;NA;NA;24.60;172.50;34149.00;122278.00;31516.00;15978.00;187943.00;85.70;61.79;61.79;1.56;NA;17.00;4085.00;6384.00;NA
2243363000.00;2005.00;Powiat m.Chorzów; centralny śląski;Śląskie;2463.00;33.00;24.00;4062;NA;NA;NA;22.30;147.70;20784.00;72919.00;20983.00;10803.00;114686.00;84.70;44.39;44.39;1.42;NA;16.00;2870.00;4065.00;NA
2243164000.00;2005.00;Powiat m.Częstochowa; częstochowski;Śląskie;2464.00;31.00;24.00;4063;NA;NA;NA;15.30;403.00;42069.00;162812.00;42009.00;25346.00;246890.00;88.30;111.76;111.76;1.69;NA;50.00;4537.00;7678.00;NA
2243365000.00;2005.00;Powiat m.Dąbrowa Górnicza; centralny śląski;Śląskie;2465.00;33.00;24.00;4064;NA;NA;NA;18.20;548.50;20830.00;90312.00;18986.00;12261.00;130128.00;105.40;59.34;59.34;1.57;NA;21.00;2517.00;3952.00;NA
2243366000.00;2005.00;Powiat m.Gliwice; centralny śląski;Śląskie;2466.00;33.00;24.00;4065;NA;NA;NA;12.50;1151.80;33588.00;133244.00;32619.00;20936.00;199451.00;109.30;92.00;92.00;1.43;NA;33.00;4284.00;6140.00;NA
2244567000.00;2005.00;Powiat m.Jastrzębie-Zdrój; rybnicko-jastrzębski;Śląskie;2467.00;45.00;24.00;4066;NA;NA;NA;14.80;519.10;20262.00;63826.00;11394.00;6034.00;95482.00;150.40;42.57;42.57;1.76;NA;10.00;2140.00;3762.00;NA
2243368000.00;2005.00;Powiat m.Jaworzno; centralny śląski;Śląskie;2468.00;33.00;24.00;4067;NA;NA;NA;17.70;111.20;18098.00;62981.00;15138.00;7681.00;96217.00;109.90;33.33;33.33;1.51;NA;5.00;2159.00;3250.00;NA
2243369000.00;2005.00;Powiat m.Katowice; centralny śląski;Śląskie;2469.00;33.00;24.00;4068;NA;NA;NA;7.10;1441.10;52903.00;206483.00;57834.00;42646.00;317220.00;135.40;198.59;198.59;1.16;NA;156.00;7901.00;9203.00;NA
2243370000.00;2005.00;Powiat m.Mysłowice; centralny śląski;Śląskie;2470.00;33.00;24.00;4069;NA;NA;NA;15.10;167.10;14515.00;50070.00;10598.00;6856.00;75183.00;83.40;29.80;29.80;1.27;NA;3.00;2005.00;2556.00;NA
2243371000.00;2005.00;Powiat m.Piekary Śląskie; centralny śląski;Śląskie;2471.00;33.00;24.00;4070;NA;NA;NA;17.70;39.60;10810.00;38970.00;9895.00;3483.00;59675.00;80.70;22.03;22.03;1.28;NA;6.00;1539.00;1971.00;NA
2243372000.00;2005.00;Powiat m.Ruda Śląska; centralny śląski;Śląskie;2472.00;33.00;24.00;4071;NA;NA;NA;13.00;195.50;28490.00;96313.00;21779.00;9313.00;146582.00;85.40;50.77;50.77;1.57;NA;7.00;3388.00;5334.00;NA
2244573000.00;2005.00;Powiat m.Rybnik; rybnicko-jastrzębski;Śląskie;2473.00;45.00;24.00;4072;NA;NA;NA;12.90;352.80;28223.00;93681.00;19676.00;13121.00;141580.00;93.30;55.81;55.81;1.50;NA;13.00;3429.00;5135.00;NA
2243374000.00;2005.00;Powiat m.Siemianowice Śląskie; centralny śląski;Śląskie;2474.00;33.00;24.00;4073;NA;NA;NA;24.00;76.30;12672.00;48207.00;11806.00;6535.00;72685.00;85.50;21.67;21.67;1.58;NA;5.00;1486.00;2355.00;NA
2243375000.00;2005.00;Powiat m.Sosnowiec; centralny śląski;Śląskie;2475.00;33.00;24.00;4074;NA;NA;NA;20.40;481.10;34760.00;155335.00;35939.00;25356.00;226034.00;87.60;84.31;84.31;1.29;NA;27.00;4855.00;6249.00;NA
2243376000.00;2005.00;Powiat m.Świętochłowice; centralny śląski;Śląskie;2476.00;33.00;24.00;4075;NA;NA;NA;25.70;79.60;10332.00;36612.00;8383.00;3740.00;55327.00;84.10;14.79;14.79;1.50;NA;5.00;1305.00;1955.00;NA
2243377000.00;2005.00;Powiat m.Tychy; centralny śląski;Śląskie;2477.00;33.00;24.00;4076;NA;NA;NA;12.00;559.60;23107.00;90721.00;17325.00;13405.00;131153.00;92.30;55.00;55.00;1.38;NA;8.00;3120.00;4290.00;NA
2243378000.00;2005.00;Powiat m.Zabrze; centralny śląski;Śląskie;2478.00;33.00;24.00;4077;NA;NA;NA;21.00;256.70;35653.00;125613.00;29981.00;14994.00;191247.00;97.70;63.81;63.81;1.50;NA;21.00;4369.00;6560.00;NA
2244579000.00;2005.00;Powiat m.Żory; rybnicko-jastrzębski;Śląskie;2479.00;45.00;24.00;4078;NA;NA;NA;19.70;55.50;12330.00;45396.00;5123.00;5075.00;62849.00;76.30;18.78;18.78;1.91;NA;5.00;1292.00;2472.00;NA
3263401000.00;2005.00;Powiat buski; świętokrzyski;Świętokrzyskie;2601.00;34.00;26.00;4079;NA;NA;NA;12.10;36.00;14730.00;44845.00;14574.00;5162.00;74149.00;79.00;35.54;35.54;3.47;NA;7.00;783.00;2715.00;14.00
3263402000.00;2005.00;Powiat jędrzejowski; świętokrzyski;Świętokrzyskie;2602.00;34.00;26.00;4080;NA;NA;NA;18.20;75.90;18908.00;55235.00;15414.00;5832.00;89557.00;87.20;37.91;37.91;2.89;NA;4.00;1212.00;3500.00;8.00
3263403000.00;2005.00;Powiat kazimierski; świętokrzyski;Świętokrzyskie;2603.00;34.00;26.00;4081;NA;NA;NA;13.00;2.90;7194.00;21418.00;7332.00;1400.00;35944.00;75.20;16.92;16.92;4.49;NA;0.00;268.00;1202.00;6.00
3263404000.00;2005.00;Powiat kielecki; świętokrzyski;Świętokrzyskie;2604.00;34.00;26.00;4082;NA;NA;NA;27.20;115.50;48144.00;121790.00;28442.00;11779.00;198376.00;79.40;73.90;73.90;7.59;NA;7.00;1145.00;8689.00;73.00
3263405000.00;2005.00;Powiat konecki; świętokrzyski;Świętokrzyskie;2605.00;34.00;26.00;4083;NA;NA;NA;30.10;119.30;17262.00;52344.00;14877.00;6308.00;84483.00;76.50;37.87;37.87;3.62;NA;7.00;859.00;3112.00;12.00
3263406000.00;2005.00;Powiat opatowski; świętokrzyski;Świętokrzyskie;2606.00;34.00;26.00;4084;NA;NA;NA;19.80;29.80;12046.00;34212.00;10623.00;3184.00;56881.00;89.80;27.78;27.78;5.58;NA;1.00;400.00;2230.00;21.00
3263407000.00;2005.00;Powiat ostrowiecki; świętokrzyski;Świętokrzyskie;2607.00;34.00;26.00;4085;NA;NA;NA;25.70;150.50;22581.00;74217.00;19801.00;10304.00;116599.00;77.20;47.08;47.08;2.99;NA;11.00;1365.00;4079.00;10.00
3263408000.00;2005.00;Powiat pińczowski; świętokrzyski;Świętokrzyskie;2608.00;34.00;26.00;4086;NA;NA;NA;15.20;62.60;8646.00;25414.00;8231.00;2336.00;42291.00;97.10;19.74;19.74;2.03;NA;5.00;773.00;1567.00;3.00
3263409000.00;2005.00;Powiat sandomierski; świętokrzyski;Świętokrzyskie;2609.00;34.00;26.00;4087;NA;NA;NA;16.00;223.40;17722.00;49702.00;14475.00;6022.00;81899.00;93.20;40.00;40.00;2.78;NA;6.00;1145.00;3185.00;15.00
3263410000.00;2005.00;Powiat skarżyski; świętokrzyski;Świętokrzyskie;2610.00;34.00;26.00;4088;NA;NA;NA;32.00;81.30;14872.00;50995.00;14552.00;7593.00;80419.00;83.80;31.25;31.25;2.21;NA;9.00;1171.00;2589.00;18.00
3263411000.00;2005.00;Powiat starachowicki; świętokrzyski;Świętokrzyskie;2611.00;34.00;26.00;4089;NA;NA;NA;25.10;106.30;19253.00;58408.00;17080.00;6975.00;94741.00;77.30;37.85;37.85;3.74;NA;9.00;897.00;3359.00;12.00
3263412000.00;2005.00;Powiat staszowski; świętokrzyski;Świętokrzyskie;2612.00;34.00;26.00;4090;NA;NA;NA;16.60;77.20;16874.00;45429.00;11873.00;5004.00;74176.00;89.40;35.54;35.54;2.03;NA;7.00;1516.00;3076.00;11.00
3263413000.00;2005.00;Powiat włoszczowski; świętokrzyski;Świętokrzyskie;2613.00;34.00;26.00;4091;NA;NA;NA;21.80;70.20;10579.00;28357.00;8363.00;3025.00;47299.00;83.60;22.94;22.94;2.86;NA;3.00;678.00;1942.00;7.00
3263461000.00;2005.00;Powiat m.Kielce; świętokrzyski;Świętokrzyskie;2661.00;34.00;26.00;4092;NA;NA;NA;14.40;417.20;35464.00;140054.00;32675.00;29492.00;208193.00;94.60;106.94;106.94;1.65;NA;55.00;3952.00;6513.00;18.00
6283601000.00;2005.00;Powiat bartoszycki; olsztyński;Warmińsko-Mazurskie;2801.00;36.00;28.00;4093;NA;NA;NA;38.70;34.20;13830.00;39263.00;8505.00;3469.00;61598.00;76.20;24.03;24.03;3.32;NA;3.00;771.00;2561.00;NA
6283502000.00;2005.00;Powiat braniewski; elbląski;Warmińsko-Mazurskie;2802.00;35.00;28.00;4094;NA;NA;NA;39.10;38.30;10487.00;27769.00;5638.00;2929.00;43894.00;77.40;16.37;16.37;2.38;NA;5.00;805.00;1918.00;NA
6283503000.00;2005.00;Powiat działdowski; elbląski;Warmińsko-Mazurskie;2803.00;35.00;28.00;4095;NA;NA;NA;29.70;91.10;15888.00;40691.00;8614.00;3545.00;65193.00;73.30;24.24;24.24;3.71;NA;0.00;810.00;3009.00;NA
6283504000.00;2005.00;Powiat elbląski; elbląski;Warmińsko-Mazurskie;2804.00;35.00;28.00;4096;NA;NA;NA;33.30;37.90;13796.00;35195.00;7500.00;3349.00;56491.00;73.70;21.02;21.02;4.90;NA;0.00;525.00;2572.00;NA
6283705000.00;2005.00;Powiat ełcki; ełcki;Warmińsko-Mazurskie;2805.00;37.00;28.00;4097;NA;NA;NA;28.20;157.70;20469.00;54029.00;10248.00;6007.00;84746.00;79.30;31.91;31.91;3.33;NA;7.00;1099.00;3659.00;NA
6283706000.00;2005.00;Powiat giżycki; ełcki;Warmińsko-Mazurskie;2806.00;37.00;28.00;4098;NA;NA;NA;32.00;59.00;12722.00;36122.00;8119.00;5261.00;56963.00;77.40;22.19;22.19;2.81;NA;4.00;812.00;2279.00;NA
6283507000.00;2005.00;Powiat iławski; elbląski;Warmińsko-Mazurskie;2807.00;35.00;28.00;4099;NA;NA;NA;23.60;144.00;21843.00;56919.00;11245.00;5786.00;90007.00;71.30;37.71;37.71;3.77;NA;9.00;1129.00;4261.00;NA
6283608000.00;2005.00;Powiat kętrzyński; olsztyński;Warmińsko-Mazurskie;2808.00;36.00;28.00;4100;NA;NA;NA;33.50;41.10;14433.00;42305.00;9734.00;4186.00;66472.00;72.70;23.58;23.58;2.58;NA;8.00;946.00;2443.00;NA
6283609000.00;2005.00;Powiat lidzbarski; olsztyński;Warmińsko-Mazurskie;2809.00;36.00;28.00;4101;NA;NA;NA;35.10;43.40;9678.00;27089.00;6414.00;3107.00;43181.00;70.20;16.52;16.52;2.54;NA;4.00;694.00;1760.00;NA
6283610000.00;2005.00;Powiat mrągowski; olsztyński;Warmińsko-Mazurskie;2810.00;36.00;28.00;4102;NA;NA;NA;29.10;78.80;11542.00;32314.00;6287.00;4490.00;50143.00;75.30;20.27;20.27;2.79;NA;9.00;744.00;2074.00;NA
6283611000.00;2005.00;Powiat nidzicki; olsztyński;Warmińsko-Mazurskie;2811.00;36.00;28.00;4103;NA;NA;NA;30.50;21.20;8262.00;21227.00;4488.00;2060.00;33977.00;73.50;11.80;11.80;4.27;NA;1.00;371.00;1584.00;NA
6283512000.00;2005.00;Powiat nowomiejski; elbląski;Warmińsko-Mazurskie;2812.00;35.00;28.00;4104;NA;NA;NA;29.00;17.50;11013.00;26443.00;5918.00;2419.00;43374.00;68.20;16.21;16.21;12.36;NA;0.00;175.00;2163.00;NA
6283713000.00;2005.00;Powiat olecki; ełcki;Warmińsko-Mazurskie;2813.00;37.00;28.00;4105;NA;NA;NA;26.50;41.80;8498.00;21030.00;4696.00;2736.00;34224.00;79.10;14.34;14.34;5.34;NA;3.00;288.00;1538.00;NA
6283614000.00;2005.00;Powiat olsztyński; olsztyński;Warmińsko-Mazurskie;2814.00;36.00;28.00;4106;NA;NA;NA;27.70;120.90;26346.00;73307.00;13707.00;7779.00;113360.00;78.60;38.63;38.63;2.51;NA;9.00;1947.00;4895.00;NA
6283515000.00;2005.00;Powiat ostródzki; elbląski;Warmińsko-Mazurskie;2815.00;35.00;28.00;4107;NA;NA;NA;31.60;82.10;24504.00;67070.00;13881.00;7362.00;105455.00;76.00;39.56;39.56;2.94;NA;10.00;1543.00;4531.00;NA
6283716000.00;2005.00;Powiat piski; ełcki;Warmińsko-Mazurskie;2816.00;37.00;28.00;4108;NA;NA;NA;38.90;37.90;14350.00;35462.00;7768.00;4198.00;57580.00;85.50;20.57;20.57;3.02;NA;5.00;842.00;2542.00;NA
6283617000.00;2005.00;Powiat szczycieński; olsztyński;Warmińsko-Mazurskie;2817.00;36.00;28.00;4109;NA;NA;NA;31.40;60.10;16779.00;43669.00;8958.00;4786.00;69406.00;79.90;24.84;24.84;2.43;NA;5.00;1278.00;3108.00;NA
6283718000.00;2005.00;Powiat gołdapski; ełcki;Warmińsko-Mazurskie;2818.00;37.00;28.00;4110;NA;NA;NA;37.40;22.50;6606.00;16795.00;3654.00;2045.00;27055.00;69.40;10.70;10.70;7.61;NA;2.00;150.00;1142.00;NA
6283719000.00;2005.00;Powiat węgorzewski; ełcki;Warmińsko-Mazurskie;2819.00;37.00;28.00;4111;NA;NA;NA;38.20;21.60;4910.00;15079.00;3745.00;1477.00;23734.00;73.20;8.64;8.64;3.73;NA;6.00;225.00;840.00;NA
6283561000.00;2005.00;Powiat m.Elbląg; elbląski;Warmińsko-Mazurskie;2861.00;35.00;28.00;4112;NA;NA;NA;21.20;177.20;24884.00;84458.00;17933.00;12097.00;127275.00;85.20;48.11;48.11;1.64;NA;19.00;2796.00;4589.00;NA
6283662000.00;2005.00;Powiat m.Olsztyn; olsztyński;Warmińsko-Mazurskie;2862.00;36.00;28.00;4113;NA;NA;NA;9.20;961.10;31253.00;118999.00;24221.00;20997.00;174473.00;102.20;82.61;82.61;1.56;NA;65.00;3876.00;6042.00;NA
4303801000.00;2005.00;Powiat chodzieski; pilski;Wielkopolskie;3001.00;38.00;30.00;4114;NA;NA;NA;22.40;70.70;10662.00;30421.00;5951.00;4021.00;47034.00;73.70;19.20;19.20;1.78;NA;2.00;1166.00;2070.00;8.00
4303802000.00;2005.00;Powiat czarnkowsko-trzcianecki; pilski;Wielkopolskie;3002.00;38.00;30.00;4115;NA;NA;NA;21.20;113.50;20162.00;54886.00;11127.00;6314.00;86175.00;79.60;33.96;33.96;1.46;NA;1.00;2623.00;3834.00;15.00
4303903000.00;2005.00;Powiat gnieźnieński; poznański;Wielkopolskie;3003.00;39.00;30.00;4116;NA;NA;NA;21.40;158.20;31223.00;91321.00;17742.00;13946.00;140286.00;79.40;51.87;51.87;2.03;NA;10.00;2924.00;5923.00;23.00
4304004000.00;2005.00;Powiat gostyński; kaliski;Wielkopolskie;3004.00;40.00;30.00;4117;NA;NA;NA;17.70;161.90;17905.00;47359.00;10455.00;6035.00;75719.00;76.90;32.20;32.20;2.23;NA;3.00;1424.00;3174.00;10.00
4303905000.00;2005.00;Powiat grodziski; poznański;Wielkopolskie;3005.00;39.00;30.00;4118;NA;NA;NA;9.70;63.60;12479.00;31030.00;5886.00;4240.00;49395.00;72.50;20.62;20.62;2.18;NA;2.00;1063.00;2322.00;10.00
4304006000.00;2005.00;Powiat jarociński; kaliski;Wielkopolskie;3006.00;40.00;30.00;4119;NA;NA;NA;22.70;95.90;16063.00;44562.00;9752.00;5089.00;70377.00;69.30;26.87;26.87;2.14;NA;3.00;1403.00;2997.00;14.00
4304007000.00;2005.00;Powiat kaliski; kaliski;Wielkopolskie;3007.00;40.00;30.00;4120;NA;NA;NA;16.00;23.40;18749.00;49324.00;12262.00;4576.00;80335.00;71.90;31.88;31.88;3.47;NA;3.00;1024.00;3554.00;24.00
4304008000.00;2005.00;Powiat kępiński; kaliski;Wielkopolskie;3008.00;40.00;30.00;4121;NA;NA;NA;7.90;79.00;12954.00;35016.00;7364.00;4716.00;55334.00;58.60;25.32;25.32;1.59;NA;2.00;1540.00;2443.00;15.00
4304109000.00;2005.00;Powiat kolski; koniński;Wielkopolskie;3009.00;41.00;30.00;4122;NA;NA;NA;23.40;128.70;19946.00;55496.00;13329.00;6379.00;88771.00;96.90;37.18;37.18;3.95;NA;3.00;928.00;3667.00;28.00
4304110000.00;2005.00;Powiat koniński; koniński;Wielkopolskie;3010.00;41.00;30.00;4123;NA;NA;NA;26.10;67.30;30895.00;76002.00;16559.00;6311.00;123456.00;103.00;46.74;46.74;5.30;NA;1.00;1089.00;5768.00;37.00
4303911000.00;2005.00;Powiat kościański; poznański;Wielkopolskie;3011.00;39.00;30.00;4124;NA;NA;NA;15.20;130.90;17512.00;49645.00;10518.00;7576.00;77675.00;75.50;27.63;27.63;1.85;NA;2.00;1750.00;3243.00;12.00
4304012000.00;2005.00;Powiat krotoszyński; kaliski;Wielkopolskie;3012.00;40.00;30.00;4125;NA;NA;NA;17.20;171.70;18090.00;48417.00;10518.00;5764.00;77025.00;72.80;31.40;31.40;2.03;NA;4.00;1668.00;3392.00;7.00
4303913000.00;2005.00;Powiat leszczyński; poznański;Wielkopolskie;3013.00;39.00;30.00;4126;NA;NA;NA;13.30;90.00;12374.00;31489.00;6063.00;4599.00;49926.00;85.90;18.80;18.80;1.65;NA;2.00;1458.00;2399.00;8.00
4303914000.00;2005.00;Powiat międzychodzki; poznański;Wielkopolskie;3014.00;39.00;30.00;4127;NA;NA;NA;17.80;65.00;8460.00;23384.00;4467.00;3191.00;36311.00;71.60;14.04;14.04;1.50;NA;3.00;1036.00;1554.00;8.00
4303915000.00;2005.00;Powiat nowotomyski; poznański;Wielkopolskie;3015.00;39.00;30.00;4128;NA;NA;NA;13.20;110.00;16779.00;46048.00;8935.00;7143.00;71762.00;79.20;28.03;28.03;1.67;NA;8.00;1932.00;3234.00;17.00
4303916000.00;2005.00;Powiat obornicki; poznański;Wielkopolskie;3016.00;39.00;30.00;4129;NA;NA;NA;19.00;47.60;13024.00;36408.00;6480.00;5859.00;55912.00;82.30;20.53;20.53;3.46;NA;5.00;751.00;2602.00;8.00
4304017000.00;2005.00;Powiat ostrowski; kaliski;Wielkopolskie;3017.00;40.00;30.00;4130;NA;NA;NA;19.10;215.80;35321.00;101101.00;22045.00;14409.00;158467.00;77.60;61.78;61.78;1.61;NA;4.00;3944.00;6342.00;25.00
4304018000.00;2005.00;Powiat ostrzeszowski; kaliski;Wielkopolskie;3018.00;40.00;30.00;4131;NA;NA;NA;11.70;53.40;12893.00;34192.00;7387.00;4226.00;54472.00;74.50;22.22;22.22;1.90;NA;1.00;1302.00;2473.00;11.00
4303819000.00;2005.00;Powiat pilski; pilski;Wielkopolskie;3019.00;38.00;30.00;4132;NA;NA;NA;16.40;322.80;30942.00;89183.00;17037.00;11816.00;137162.00;87.20;55.49;55.49;1.96;NA;12.00;2917.00;5717.00;13.00
4304020000.00;2005.00;Powiat pleszewski; kaliski;Wielkopolskie;3020.00;40.00;30.00;4133;NA;NA;NA;23.10;51.30;14414.00;39326.00;8264.00;4716.00;62004.00;70.20;25.97;25.97;1.63;NA;2.00;1693.00;2757.00;13.00
